screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
JMPeck69,2021-12-19T18:52:08Z,"@SarahPalinUSA just announced that it would be ""over my dead body"" that she gets a Covid vaccine shot. Funny, I think that is the same thing Washington State senator, Doug Ericksen, said before he was hospitalized and died of Covid. Such fools. https://t.co/2FWVQjPve2",SarahPalinUSA,,"In the fight to give a voice to those that can only squawk. In the neverending fight to protect beauty, I have been kicked off Nextdoor Heathlake.",Twitter Web App,en,1472640913516158986
ryank25,2021-12-19T18:52:08Z,@IanWhee61334840 @soUNTOUCHABLE2 @GamecockTony @Julie55036728 Millions? Please... You know what number is actually millions? The number of people killed by COVID.,IanWhee61334840,,"San Jose Sharks, Tennis, Hiking, 49ers. Opinions are all my own!",Twitter Web App,en,1472640913373491201
ealcon,2021-12-19T18:52:08Z,"RT @disclosetv: NOW - Protest in #Paris against Covid restrictions and vaccine mandates.

https://t.co/fZueMNWKiw",,disclosetv,"Ciudadano Costarricense, Emprendedor, ABOGADO. Político. FREEDOM FIGHTER. Regidor Propietario en la Municipalidad de Garabito. Ex- Presidente de la Cámara de",Twitter for iPhone,en,1472640913264590854
Darwin_FR42,2021-12-19T18:52:08Z,"RT @FinlayInstituto: #SoberanaPlus para niños convalecientes:
Los 7 613 menores que enfermaron entre los meses de marzo y octubre del presente año deben quedar inmunizados antes de que finalice el año.
#CubaVive @BioCubaFarma @MINSAPCuba
https://t.co/wmaMTQLGXB",,FinlayInstituto,Si odias a #Leo ♌️ él te sonreirá porque sabe que te Jode,Twitter for iPhone,es,1472640913243394048
Shadyy_,2021-12-19T18:52:08Z,We cannoh compete the best team in the league don't even have Covid problems. It's too late,,,we alright. | $lime | @lfc,Twitter for Android,en,1472640913214160904
JillKrop,2021-12-19T18:52:08Z,"RT @BruceClaggett: Whatcom County based Washington state  Senator Doug Ericksen, outspoken critic of COVID-19 emergency orders, dies after battle with the virus https://t.co/4QO5yu2Xa2 https://t.co/1Q4VoCHtEH",,BruceClaggett,Former Global BC Station Manager & News Director/CKNW News/Global Okanagan Opinions are my very own.,Twitter for iPhone,en,1472640912786223105
HenrietaDragun1,2021-12-19T18:52:08Z,"RT @tb_doc: Exactly the same experience at @RoyalLondonHosp. Nearly every patient on the wards unvaccinated, every patient I’ve referred to ITU unvaccinated. We’re not here to judge (my day job is lung cancer) but please help us to help you please #GetVaccinatedNow 

https://t.co/E4ng0EhmGH",,tb_doc,,Twitter for iPad,en,1472640912295665670
TaupeAvenger,2021-12-19T18:52:08Z,Biden is rooting for COVID at this point https://t.co/hX5qFU47fU,,,“As honest as you can expect a man to be in a world where its going out of style.”,Twitter for iPhone,en,1472640912245227520
YoungBlackJA,2021-12-19T18:52:08Z,RT @MNelson_ISU: Bringing back the unvaccinated player to play because the vaccinated players have Covid is the height of comedy https://t.co/HEwnBNW2zW,,MNelson_ISU,,Twitter for iPhone,en,1472640912194953221
OkSoMik,2021-12-19T18:52:08Z,"RT @IAmBumblebee: I've been doing contact tracing &amp; epidemiological assessment for covid going on 2 years now. I will always recommend getting a PCR test over a rapid test cause of the accuracy. Also, if your initial comes out negative but you are experiencing covid symptoms get retested in 2 days https://t.co/E5yfbY0ejv",,IAmBumblebee,designer. mommy. bad bitch. IG: OkSoMik | https://t.co/EOxaplpiGE,Twitter for iPhone,en,1472640911691567107
fakenewsmuch,2021-12-19T18:52:08Z,"RT @RetroTechNoir: BREAKING: New York State Bill A416 allows the Governor to imprison anyone indefinitely without trial over ""Covid risk""

It includes vaccinated &amp; unvaccinated",,RetroTechNoir,NEC 2779 2780 2781 Yee Haw!,Twitter Web App,en,1472640911330975749
SharonLovish,2021-12-19T18:52:08Z,RT @MattH_4America: More kids have committed suicide over lockdowns than have died from covid https://t.co/RA18H0NqRt,,MattH_4America,"He has shown you, O mortal, what is good. And what does the LORD require of you? To act justly and to love mercy and to walk humbly with your God. Micah 6:8",Twitter Web App,en,1472640911062540288
AnibalAguiar3,2021-12-19T18:52:08Z,"RT @OsmarTerra: Por que o CEO da Pfizer, com 59 anos,não se considera em risco de contrair a Covid,e não faz a vacina?E as crianças com menos de 11 anos,segundo a ANVISA tem obrigação de fazer? Veja Gráfico com dados do Data Sus, do total de óbitos por idade,e me diga quem tem mais risco.. https://t.co/mg3hVDHMyV https://t.co/ajVqs7gHFj",,OsmarTerra,Direita. Conservador.,Twitter for iPhone,pt,1472640910894800896
kmumbling,2021-12-19T18:52:08Z,RT @SkyNewsBreak: The UK Treasury has doubled the financial support available to the devolved Governments from £430 million to £860 million to allow the devolved administrations to take any measures to tackle the spread of the Omicron COVID variant,,SkyNewsBreak,,Twitter for Android,en,1472640910857064453
therealgloria,2021-12-19T18:52:08Z,"@Angry_Staffer ?
NOT sure with all that is happening. Esp because of Covid wave again? Just no longer certain of any damned thing. I feel like we live in a perverse mobius  strip or bizarre world in string theory, never quite getting anything right. Oh, you say, we are just Democrats!",Angry_Staffer,,"Not who you think I am. PoliticallyObsessed.
GoldenAgeMysteryFan.Funny/Snarky?
Believer in Truth,Justice,Retweets,Art, Food,Fashion+reality of Fred AstaireFilms",Twitter for Android,en,1472640910815023105
belvie895,2021-12-19T18:52:08Z,"RT @BillKristol: The White House is frustrated and can let off steam if they wish, but petulance is not a strategy. On Monday WH should announce:
—Crash free rapid COVID tests.
—Insulin Affordability Act to Hill
—Dreamer legislation to Hill
—Electoral Count Act to Hill https://t.co/1RmsLvWyib",,BillKristol,,Twitter for iPhone,en,1472640910626377734
gronemansht,2021-12-19T18:52:08Z,RT @local__celeb: she could have stopped covid https://t.co/1w9wMp5VgG,,local__celeb,01’ Li,Twitter for iPhone,en,1472640910479413250
birdgirlprobs,2021-12-19T18:52:08Z,"RT @becca_oneal: on my period with covid. im not sure being a ""human being"" is for me. gonna come back as a vibe.",,becca_oneal,grad student studying literature. spinster obsessed with love. most improved. (she/her),Twitter Web App,en,1472640910475374599
sigourny_reefer,2021-12-19T18:52:07Z,RT @local__celeb: she could have stopped covid https://t.co/1w9wMp5VgG,,local__celeb,"absurd snarky bullshit || 30, nb dyke || header by bananawitchcraft on tumblr",Twitter for iPhone,en,1472640909963677710
Colvin60953792,2021-12-19T18:52:07Z,Does it have any more case of covid 19 in Grenada...i find they stop update us,,,,Twitter for Android,en,1472640909942661125
Sugamommaof7,2021-12-19T18:52:07Z,"RT @kylegriffin1: Biden's accomplishments this year:

• $1.9 trillion COVID relief deal
• $1 trillion bipartisan infrastructure bill
• 72% of American adults fully vaccinated
• Near-record pace of federal judges appointed and confirmed
• Unemployment rate dropped to 4.2%",,kylegriffin1,,Twitter for iPhone,en,1472640909833654292
kenaviba,2021-12-19T18:52:07Z,"RT @jeuasommenulle: Looking at French Covid hospital data I found something very intriguing. Since the beginning of the pandemic, I pay attention to a metric I call ICU exit rate: the % of ICU patients out of ICU within 7 days. This has been quite stable over the waves... until now! https://t.co/kWoQFdaUj3",,jeuasommenulle,Reverent Iconoclast and a proud Khazar.,Twitter Web App,en,1472640909795729417
ItsBlosseyBitch,2021-12-19T18:52:07Z,RT @NoahTzedek: Seeing so many people saying “I did everything right” as they say they have a breakthrough case of covid. It is dangerous to moralize contracting a deadly disease. You cannot personal responsibility your way out of a public health disaster.,,NoahTzedek,"Jordan. I specialize in drawing, digital art, lettering, and memes. Griffin Dunne expert. baronsledjoys(@)gmail(.)com",Twitter for iPhone,en,1472640909590372362
CASTANE52135553,2021-12-19T18:52:07Z,RT @aginnt: An amazing scene tonight from Hamburg as tens of thousands of Germans protest all day and night to end lockdowns and COVID mandates. https://t.co/ViNX6b7kTN,,aginnt,Troglodyte,Twitter Web App,en,1472640909460320271
Learning2GetBy,2021-12-19T18:52:07Z,Canada reinstates border COVID-19 testing requirement for short trips as omicron spreads https://t.co/U5gdJD5H7v,,,"If I'm not answering, you've been muted🤷‍♀️",Twitter for Android,en,1472640909439381508
keen_alice,2021-12-19T18:52:07Z,"RT @disclosetv: JUST IN - Israeli Prime Minister says the fifth COVID wave has begun, ""new regulations"" will be announced in the near future.",,disclosetv,"INFJ 🚴‍♀️ 🇬🇧 trying to make sense of the senseless. Pro-choice. Pro-freedom. Nr Aylesbury,  Bucks",Twitter for Android,en,1472640909263126528
complience,2021-12-19T18:52:07Z,@latimeralder By 'Traditional' do you mean unavoidable vs easily avoidable like covid? #WearAMask,latimeralder,,Troll,Twitter Web App,en,1472640909065994242
fixie2work1,2021-12-19T18:52:07Z,"RT @nypost: DeSantis touts monoclonal antibody drug, calls other state's COVID policies 'insanity' https://t.co/Ix8WQf71Iw https://t.co/dvJduK058s",,nypost,What A Long Strange Trip It's Been,Twitter for iPhone,en,1472640908910907399
ellethejambo,2021-12-19T18:52:07Z,"RT @Debunk_the_Funk: I genuinely wish that every COVID-denier, anti-vaxxer, or vaccine-hesitant person would give this conversation an honest listen. #Covid_19 https://t.co/lXS4LYJhxd",,Debunk_the_Funk,"🇱🇻 Heart of Midlothian 🇱🇻
Paid shill 77th #hartleaks #GetVaccinated",Twitter for Android,en,1472640908906704904
bryony_webster,2021-12-19T18:52:07Z,"RT @ScottTerrioHMA: If COVID happened pre-internet, everybody would be vaccinated.",,ScottTerrioHMA,#retweeter #vaxxedtothemax 💉#blm ✊🏾,Twitter for iPhone,en,1472640908843630593
Gladio_Venezuel,2021-12-19T18:52:07Z,RT @Electrax4: Desde cuando acá los gobiernos se preocupan tanto por vacunar a la gente y por su salud ... porque no empiezan por prohibir el cigarro y el alcohol por ejemplo ? Por esos vicios hay más muertes que por el covid 🤔,,Electrax4,"Who Dares Wins. Seamos sabios como el silencio, fuertes como el viento y útiles como la luz.",Twitter for iPhone,es,1472640908516630530
bc_phillips,2021-12-19T18:52:07Z,"RT @calonghurst: 1/ COVID (@UCSanDiego) Chronicles - Dec 18, 2021

🚨 Unprecedented COVID spike (delta + omicron) in San Diego wastewater forecasts alarming case surge, according to Rob Knight, PhD, @UCSDMedSchool professor: “This is the steepest rise we’ve seen since we began screening.""💩🦠📈 https://t.co/b9mogVh9FC",,calonghurst,MS1 @UCSDMedSchool. Alum @swarthmore and @Hunter_College. Xennial. Trans rights are human rights. He/him.,Twitter for iPhone,en,1472640908109619203
shawnwan9,2021-12-19T18:52:07Z,@Ravens Jimmy smith always played like he had COVID anyways/ never close to any receiver on the field and never available,Ravens,,Ravens nation,Twitter for iPhone,en,1472640908101308420
canamman,2021-12-19T18:52:07Z,@lbarrett531 @seanhannity Getting everyone vaxxed is an important step toward controlling current &amp; future covid variants. Currently there are no other better tools for this.,lbarrett531,,"Whatever your race, religion, sexual preference, or political association .... well, that's your business not mine! But I do like facts.",Twitter for Android,en,1472640908076228626
AlphaA1302,2021-12-19T18:52:07Z,"RT @ElectionWiz: DENMARK: Men In Black movement protests against Covid restrictions.

 https://t.co/C7E0DJHypb",,ElectionWiz,,Twitter for iPhone,en,1472640908009091084
mikekirkopoulos,2021-12-19T18:52:07Z,"RT @AndriaLynett: @TownofLincolnON Thanks to the workers and nurses who are busy at the  #LincolnON Vac clinic today. In fact, thanks to all the workers and nurses everywhere who are busy fighting COVID, shortages, and burnout.",,AndriaLynett,Love my family. Proud Dad to 2 daughters. Blessed & grateful. CAO/City Manager @TownofLincolnON #Niagara. Proud public servant. Views are my own. (He/Him),Twitter for iPhone,en,1472640907971289105
hme1001,2021-12-19T18:52:07Z,"RT @lavern_spicer: We’re at 800,000 deaths now, so i guess Joe Biden will be resigning at his Covid speech on Tuesday🤷🏾‍♀️ 
#FJBiden 👇🏾 https://t.co/0WGDn3XdNR",,lavern_spicer,,Twitter for Android,en,1472640907782410244
cinder951,2021-12-19T18:52:07Z,"RT @disclosetv: JUST IN - Israeli Prime Minister says the fifth COVID wave has begun, ""new regulations"" will be announced in the near future.",,disclosetv,,Twitter for Android,en,1472640907379818496
mouna1906,2021-12-19T18:52:07Z,"RT @mariechoupette2: Le nombre de personnes hospitalisées en raison du coronavirus a augmenté de 43% en une semaine et pour la première fois les vaccinés sont plus nombreux que les non-vaccinés parmi les patients Covid, admis à l'hôpital. Comment cela s’explique-t-il ? 
https://t.co/uSjiI2Bdi9 via",,mariechoupette2,,Twitter for iPad,fr,1472640907317026821
DebB65762723,2021-12-19T18:52:07Z,"RT @angie_wat8: @piersmorgan @ddiamond My partner and 2 sons recently had covid. None of them have been vax. 1 lost taste and smell, 1 was a bit wiped out for a week, 1 had zero symptoms. All have recovered fully. 🤷‍♀️",,angie_wat8,Biden/Harris Admin is destroying America. 🇺🇸Dems want to remove our Bill of Rights!🇺🇸Voter ID 🇺🇸Stop Illegal Immigration 🇺🇸#FJB #LetsGoBrandon,Twitter for iPhone,en,1472640907296006152
jennafromva2,2021-12-19T18:52:07Z,"RT @TheDemCoalition: It's the most dangerous movement in America 👇

""One Telegram channel saw its total subscribers jump tenfold after it started propagating COVID-19 conspiracy theories, the study found.""

#FightTheRight

https://t.co/vDTvSiRXjB",,TheDemCoalition,,Twitter for Android,en,1472640906616619016
vpc00,2021-12-19T18:52:07Z,"RT @ananavarro: This is not about politics or Party. It’s about life and death, sickness or health. It’s about life as we know it.

Covid’s back with a vengeance. Shame on those standing in the way of mandates for political theater. They need to stop the bullshit.

People, please get vaccinated.",,ananavarro,,Twitter for iPhone,en,1472640906411061260
gameOFshane,2021-12-19T18:52:06Z,"@Ju5tinNichols @andrewjcrawf @Reelpolitik @adater That story is bullshit. The data it cites doesn’t match the real data. It says only 10K people died of COVID in that age range, but that’s not true. Over 50K have died in 2021 alone. Also the Fentanyl data compiles two years together. https://t.co/ZV6uCrJlu9",Ju5tinNichols,,Bleeding black and gold.,Twitter for iPhone,en,1472640905903427588
xenom0rph09,2021-12-19T18:52:06Z,"@SkyNews The worst thing is, SAGE and the Gov think vaccines stop people getting COVID. Maybe it makes it less likely to catch it in first 90 days but they were never made to stop people getting it.....they were made to stop hospitalizations and deaths. So they wont slow the cases...",SkyNews,,#Horror #movies #trancemusic #horrorfamily #lgbtq,Twitter Web App,en,1472640905379299330
NoahKeate,2021-12-19T18:52:06Z,"@FraserNelson @iainmartin1 He makes the correct point that it is the responsibility of government ministers to determine what restrictions, if any, to put in place and assess Covid in the round (costs of lockdowns as well as virus). It is a responsibility they have been unwilling to undertake.",FraserNelson,,Tea Drinker. Cat Lover. Writer. Deputy Books Editor @WarwickBoar. Avid Reader.  Presenter @RAW1251AM. Cinema Goer. Lifelong Politico. Proud Eccentric. Good Egg.,Twitter Web App,en,1472640905375109131
11CarredAs11,2021-12-19T18:52:06Z,"@Mamouniax @DocteurOuste Moyenne d'age décès covid : 82 ans
Et puis petit rappel utile parce que je sens que le covid est devenu votre obsession
(Depuis 2010, on a supprimé + de 100000 lits d’hôpital, mais non, ça n'a rien a voir bien sur) https://t.co/7H8fL0NOaZ",Mamouniax,,"Humaniste Misanthrope, 
#ChasseurDeTrolls",Twitter Web App,fr,1472640905316286472
